listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,flat_shipping,location
687970227,Supastition,Boom Box,"Soulspazm Records, Groove Attack Productions","SOUL010, GAT 30010","12""",1102495,For Sale,7.95,2019-05-21 01:21:12,"[HipHop] WORD! vinyl is clean shiny unmarked, Like New, sounds fantastic!.. Perfect clean center labels.. Generic white cover is also excellent!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970228,Superfunk,Lucky Star (Very Limited Edition),"Labels, Virgin, Fiat Lux","7243 8 96516 6 9, VISA 84032, none","12"", S/Sided, Ltd",1423032,For Sale,7.95,2019-05-21 01:21:12,"[House-Deep] VG+++ Vinyl is clean excellent and sounds fabulous! Clean Red center label as shown. New White paper sleeve, No hard cover.  House Jam!!  Ron Carroll!!",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687970545,Susana Baca,La Noche Y El Dia / Afro-Blue,Giant Step Records,GSTP 7031-1,"10""",176593,For Sale,7.2,2019-05-21 01:21:12,"[J-Anonymous House] VG+++ Vinyl is clean excellent.. Fully play tested and sounds fantastic! Clean center labels. Picture cover is also Sharp, Like New stored in plastic sleeve.   Chris Brann aka Ananda aka Wamdue + Koop Grooves!",Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,1,0.0,
687970305,Swell Session & Ste Van B,Playground Vol. 009,Ecco.Chamber,ECR010-2,"CD, Comp, Mixed",1897958,For Sale,7.2,2019-05-21 01:21:12,FACTORY SEALED!  Perfect.. Grab It!,Mint (M),Mint (M),Y,,0,0,0.0,
687970230,Sylk 130,The Reason,Ovum Recordings,OVM114,"2x12""",35506,For Sale,7.95,2019-05-21 01:21:12,"[House-Jamz] WORD!  Like New!  Both Vinyl are clean, shiny and sounds so fantastic!  Clean unmarked center labels.  inner sleeves are perfect. Picture cover is also Like New, SHARP! Excellent with the faintest wear.  JAMZ!!  DJ SNEAK!  Doc Martin, David Morales!! via King Britt!!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,2,0.0,
687970231,Synergy (3),Audion (Electronic Compositions For The Post Modern Age),Passport Records,PB 6005,"LP, Album",249261,For Sale,7.95,2019-05-21 01:21:12,"[TripHop]  VG+++ Vinyl is very clean, shiny excellent with minimal sweep.. Sounds great!  Clean center labels.. Picture cover is also VG+++ in opened shrink wrap.. really closer to -NM - minor opening edge wear..  No cuts, holes, etc..  Includes insert!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687971154,T-Driver & Big Mic,Like Mello,EXP,EXP 03,"12""",1874100,For Sale,4.19,2019-05-21 01:21:12,"[House-D] VG++ Vinyl is excellent, has a few minor spots.. play tested and sounds great.. tiny x written on logo side.. Picture cover is also VG+ with edge wear..",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687970306,Three Days Grace,Three Days Grace,"Jive, Jive","82876-53479-2, 82876-53479-2R","CD, Album",670340,For Sale,7.2,2019-05-21 01:21:12,"New, Factory Sealed!  includes original gold hype sticker on plastic wrap.  ROCKIN!!!  Collector / Gift Worthy!  ",Mint (M),Mint (M),Y,,0,1,0.0,
687970410,TNT (2),2 Degrees,Left Records,VTNT004,"12"", S/Sided, W/Lbl",1282707,For Sale,7.2,2019-05-21 01:21:12,[DNB1] VG+++ Vinyl is clean excellent with minimal sweep.. close to -NM and sounds fabulous!! Clean center labels with stamp. Generic white cover is also very nice and clean with minor wear.  Stored in plastic sleeve.,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970233,Tomorrow People,Movin + Groovin,Not On Label (Tomorrow People),OJBN 001,"12"", S/Sided, W/Lbl",6166672,For Sale,7.95,2019-05-21 01:21:12,"[House-Disco] Tight Disco House! VG+++ Vinyl is shiny excellent.. sounds great!! info written on clean center labels.. white paper sleeve in plastic sleeve, no hard cover.. ",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687969913,Tranquillizer,Tranquillizer,Cyclotron,Leptone 8,"12"", W/Lbl",2338151,For Sale,10.7,2019-05-21 01:21:12,[Hardcore]  VG+++ Truly -NM.. unmarked excellent.  Clean center labels.  Cyclotron black cover has minimal wear.  Hardcore!,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970234,Tyree Cooper,The Harvest EP,Real Estate Records,RER 026,"12""",331927,For Sale,7.95,2019-05-21 01:21:12,"[Pulsemod] VG++ Vinyl is clean shiny  excellent! minimal surface seep.. Sounds fantastic!! Clean center labels. Generic black cover has minor rub and edge wear, yet very nice and solid.. ",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970235,UB40,Labour Of Love Parts I + II & III (The Platinum Collection),Virgin,7243 5 84724 2 4,"3xCD, Comp",1356230,For Sale,7.95,2019-05-21 01:21:12,All 3 Discs are excellent..and the inner artworks are also excellent.. Like New..   Outer card slip case is also VG++ very nice with barely soft corners.. All The Classic UB40 Plus More! GRAB IT!,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970673,Ulysses (2),Stranger EP,Xylophone Jones Recordings,XJR 407,"12"", EP",452184,For Sale,7.2,2019-05-21 01:21:12,"[ESP] VG+ Vinyl is very nice and clean, fully play tested and sounds fantastic!  B2 especially!  Clean center labels.  Picture cover is also more VG+ with minor rub edge wear, no slices or marking.",Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687970237,Various,"""Bombsick Criminals"" Chicken??",Fuck Babe,FB 002,"12""",369545,For Sale,7.95,2019-05-21 01:21:12,[Techno3] VG++ Vinyl isClean excellent! Sounds fantastic!! Clean labels. Original black coveris also very nice with minor shelf wear.  Da Goose!! Alexander Koning!!  Hess + Nick Dem Q!!!,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970307,Various,A Brand New Bag - #1 Soul Hits Of The 60's (And Some That Should Have Been) Volume 3,"Relativity, Relativity","88561-1611-2, A 28666","CD, Comp",6515706,For Sale,7.2,2019-05-21 01:21:12,Disc is unmarked excellent!  Inserts are also excellent - Like New!  Original gold inner trey! Classic Funk / Soul Oldies!,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970308,Various,An Evening Of Trance,Topaz,TPZ-2612,"CD, Mixed",201488,For Sale,7.2,2019-05-21 01:21:12,FACTORY SEALED!  Grab It!,Mint (M),Mint (M),Y,,0,0,0.0,
687970309,Various,Chemical Dance Culture - Test 1: Phuturistic Trance,Tecnojam,TJAM 0001,"CD, Comp",534544,For Sale,7.2,2019-05-21 01:21:12,factory sealed.. excellent.. BANGIN' HARD ACID TECHNO TRANCE HARDCORE!!!  HELLA 303 ACTION!!!,Mint (M),Mint (M),Y,,0,0,0.0,
687970552,Various,Dirt Nap E.P,DeadLock Records,DLR-001,"12"", EP",1170671,For Sale,7.2,2019-05-21 01:21:12,[Electro] Vinyl is New!  Unmarked fantastic!  Sounds electrolous!  Generic black cover with Deadlock stiker is also VG++ with minor shelf wear. ,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970242,Various,"Hip Hop Classic ""World Premiere"" Vol.I",Pop Art Records,PA-8803-1,"12"", RE",347884,For Sale,7.95,2019-05-21 01:21:12,[HipHop] Vinyl and cover are Like New!  Shiny unmarked and sounds fantastic!!  Clean unmarked center labels.  Original black cover with yellow hype sticker is also Like New in open shrink wrap,Near Mint (NM or M-),Near Mint (NM or M-),Y,marge,0,1,0.0,
687970134,Various,Nina Simone And Other Sisters Of The 1950s: The Absolutely Essential 3 CD Collection,Big3,BT3045,"3xCD, Comp",8191760,For Sale,9.49,2019-05-21 01:21:12,"New!, Factory Sealed… Perfectly New and Sharp!",Mint (M),Mint (M),Y,,0,3,0.0,
687970021,Various,Obliterati EP 1 - The Consequences Of Relying Upon Outdated Mythology,Obliterati,OBLITERATI 01,"2x12"", Comp, Promo, W/Lbl",1731923,For Sale,9.95,2019-05-21 01:21:12,"[J-Anonymous DNB] VG++ Vinyl has minimal surface sweep, Both are very nice and cleaned. Fully play tested and sounds fantastic!! Clean white center labels. New white paper sleeves, no hard cover.",Very Good Plus (VG+),Not Graded,Y,,0,2,0.0,
687970135,Various,OM 15: Celebrating 15 Years Of OM Records,OM Records,OM 361,"2xCD, Comp, P/Mixed",1983567,For Sale,9.49,2019-05-21 01:21:12,Discs are excellent.. Original packaging it complete with minor edge wear.. very nice all around..,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,0,0.0,
687970344,Various,Remix Underground,Remix Underground,RMXUG-001,"12"", Ltd",1346435,For Sale,7.95,2019-05-21 01:21:12,[Techno2]  ZENO!!  LIKE NEW!!  includes original wine glass cover.  Vinyl is unmarked excellent.. sounds fantastic!   4 tight tracks from techno to electro funkness!!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970346,Various,Sampler 001,Topshelf Records,TS004,"12"", EP, Smplr",2322014,For Sale,7.95,2019-05-21 01:21:12,[House-Disco] Sweet Slo-Mo Electro Disco!  Like New!!  Shiny and unmarked!  Generic black cover is sharp!  Increasingly Rare!! ,Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970347,Various,Shades Of Life EP,Four Play Music,FPM 002,"12"", EP",373104,For Sale,7.95,2019-05-21 01:21:12,"[House-Deep] WORD!  VG+++ Vinyl is clean shiny excellent!  Closer to -NM and sounds beautiful!  Clean labels.  Picture cover is Clean, glossy sharp, Like New!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970416,Various,Tha Down Low Recordings #1,Tha Down Low Recordings,DL-001,"12""",857985,For Sale,7.2,2019-05-21 01:21:12,"[DNB2] VG+++ Vinyl is clean, shiny excellent.. play tested and sounds fantastic! Clean center labels.. Black cover has edge / corner wear.. yet nice and solid! Tight Intelligent DNB / Breakcore!!  Kojak, Tom B!!",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970127,Various,X-Mix Urban Series 49,X-Mix,XU-49,"12"", Comp, Promo",7653759,For Sale,8.99,2019-05-21 01:21:12,"[X-Mix] Still Factory Sealed! minimal corner wear under shrink, if any at all. Very Sharp!   J-LO!  Athena Cage!  Missy Elliott!  Wyclef!  ",Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,
687970128,Various,X-Mix Urban Series 49,X-Mix,XU-49,"12"", Comp, Promo",7653759,For Sale,8.99,2019-05-21 01:21:12,"[X-Mix] Still Factory Sealed! minimal corner wear under shrink, if any at all. Very Sharp!   J-LO!  Athena Cage!  Missy Elliott!  Wyclef!  ",Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,
687970130,Visitors (14),Ledger,Disques Sinthomme,DS 004,"12""",2450387,For Sale,8.99,2019-05-21 01:21:12,"[House-Disco] Like New! Shiny vinyl! Picture cover  is also excellent, minor corner wear and shelf rub!   Richard Sen!  Organic Disco House!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970312,Wamdue Kids,Wamdue Works,"!K7 Records, !K7 Records","!K7R006cd, 006cd","CD, Album",12536,For Sale,7.2,2019-05-21 01:21:12,"LIKE NEW, just not sealed..  Chris Brann - Wamdue Masterpieces..  Really Tight and Classic Deep House and Techno!  Don't Sleep!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969917,Willie Nelson,The Country Music Hall Of Fame Presents: Legendary Country Singers,"Time Life Music, Sony Music Special Products","R990-10, A-26504","CD, Comp",3037016,For Sale,10.7,2019-05-21 01:21:12,"Disc is shiny clean. Minor marks to top face. Inserts are also excellent.   Clean jewel case too. No cuts, holes or markings. ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970562,Woody McBride,Guten Timen,Full Flavor Music,FF013,"12""",2898993,For Sale,7.2,2019-05-21 01:21:12,[ESP]  New Item!    Vinyl is clean shiny excellent!!  Clean center labels.  Generic white cover is also excellent.  DJ ESP!!!  Luke Solomon Remixes!!.,Mint (M),Generic,Y,,0,1,0.0,
687970349,Woody McBride,Over The Mountain,Holzplatten,HOLZ 53,"12""",31759,For Sale,7.95,2019-05-21 01:21:12,"[ESP] VG+++ Vinyl is very nice and clean, has minimal sweep, fully play tested and sounds fant-ACID!  Clean center labels.  Picture cover is also nice with minor edge wear.  BANGIN!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970022,Yagya,Rigning Sjö,Adult Contemporary,ACM 32518 11006,"12"", 180",5677162,For Sale,9.95,2019-05-21 01:21:12,[House-Disco] New Item! Factory Sealed. Sweet Deep Disco-Downtempo House! Generic black cover is SHARP! 2014!  GEMS!  ,Mint (M),Generic,Y,,0,1,0.0,
687971012,"""O""",Das Spiel (Remixes),BOY Records,BOY 8889-12,"12""",316709,For Sale,5.2,2019-05-21 01:21:13,"[trance21] Word!  Tight Remixes!  VG+++ vinyl is excellent, clean and sounds fantastic!  Clean center labels.. Original Picture cover is also very clean with minimal wear..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970879,A Man Called Adam,Easter Song - The Blessed Dubs - Sensory Productions,Other,other 112,"12""",44068,For Sale,5.75,2019-05-21 01:21:13,[Other.] VG++ Vinyl is clean shiny excellent with minor sweep.. Play tested and sounds fabulous!! Clean center labels.. Picture cover is also VG/VG+ with edgel wear.. plastic inner sleeve. Rare in the USA!,Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687971013,Abicah Soul Project,Nakungi (Sequel To Diablo),Jellybean Soul,JSL-3505,"12""",639287,For Sale,5.2,2019-05-21 01:21:13,"[House-Tribal] WORD! Vinyl is shiny excellent, unmarked and Like New. Sounds fantastic! Clean unmarked center labels. Generic White cover is also VG+++ Clean!   Tribal Deep Grooves!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970757,Baby Mammoth,Finale,Ecco.Chamber,EC3736,"12""",175793,For Sale,5.75,2019-05-21 01:21:13,"[EccoChamber] Vinyl is excellent, shiny with perfect center labels.. White printed cover is also excellent..",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687971015,Bill Cosby,Bill Cosby,UNI Records,73066,"LP, Album",1023676,For Sale,5.2,2019-05-21 01:21:13,[Soundtrack]   VG+++ vinyl is  shiny Excellent.. sounds fantastic!!  clean unmarked center labels.. original picture  pocket cover with flap is also VG+ with minor rub and slightly soft corners..  now stored in plastic sleeve.. collector worthy!,Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687971016,Bing Crosby,Where The Blue Of The Night Meets The Gold Of The Day,Biograph,BLP-M-1 ,"LP, Comp",4963641,For Sale,5.2,2019-05-21 01:21:13,[Jazz20]  Still Sealed!  Vinyl is presumed MINT..  Gatefold Picture cover is like new in shrink wrap except for the top edge and top corners have scuffs where the shrink is splitting open..,Mint (M),Very Good Plus (VG+),Y,amz,0,1,0.0,
687971017,Biro,Yard Sale EP,Odori,ODORI 022,"12"", EP, W/Lbl",2301681,For Sale,5.2,2019-05-21 01:21:13,"[ODORI] VG+++ Vinyl is clean excellent, closer to -NM and Sounds fantastic!  White labels with info sticker are very clean.  Generic brown cover is also VG+ nice.. ",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687971019,Buckshot LeFonque,Breakfast @ Denny's,Columbia,44 77509,"12""",863482,For Sale,5.2,2019-05-21 01:21:13,[TripHop] WORD! vinyl is clean shiny unmarked excellent! sounds fantastic!  Perfect clean center labels.. Picture cover is also VG++ excellent with cut corner..,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687971020,Clubbers Revenge,Magic Melody,Vinyl Inside,VI 1001,"12"", EP",1662979,For Sale,5.2,2019-05-21 01:21:13,"[House25-HardHouse] WORD!!!  Bangin House!  Vinyl has surface marks, yet plays VG+ and sounds very nice and loud.. nice center labels.. Generic black cover is nice with edge wear..  Conservative grade..",Very Good (VG),Generic,Y,,0,1,0.0,
687971267,DB (8) Vs Tim Paris,Future Now,20:20 Vision,VIS121,"12"", TP",4559465,For Sale,4.19,2019-05-21 01:21:13,[2020Vision] VG+++ Vinyl is clean shiny excellent.  Sounds fantastic!  Clean white center labels with info / logo sticker..  New white paper sleeve.,Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687971447,Decomposed Subsonic,Blaue Löwen,Ware,ware17,"2xLP, Album",10780,For Sale,4.19,2019-05-21 01:21:13,[House-D] VG++ Both Vinyl are very nice and clean with minor surface sweep.. clean center labels.. Picture cover is also solid with soft corners and some shelf wear..,Very Good Plus (VG+),Very Good (VG),Y,,0,2,0.0,
687970927,Decoy (5),Club Babes (Ruined My Life),Psyche Recordings,PSYCHE 001,"12""",230554,For Sale,5.2,2019-05-21 01:21:13,"[Trance23] VG+++ Vinyl is shiny excellent, sounds fabulous!!!   Clean center labels.. Black generic cover is also VG+++ excellent with minimal wear..  conservative grade..   RARE!!!",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687971269,Deepgroove,Big Dirty House Music,Whoop! Records,WHO96,"12""",602629,For Sale,4.19,2019-05-21 01:21:13,[House27] Vinyl is VG+++ excellent! sounds fantastic! unmarked center labels. Whoop! cover with  info sticker is also VG+++ nice with minimal wear.!! [Janke],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970975,Defenders Of The Faith,Kola Kola,Grayhound Recordings,GND 019,"12""",19221,For Sale,5.75,2019-05-21 01:21:13,"[Grayhound] Like New!!  Vinyl is clean. shiny, excellent, and sounds fantastic!  Clean unmarked center labels and Grayhound image cover is also  Like New!  Deep Tribal!!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687971272,Devious D,Gold Finger,Three Lions Recordings,3L007,"12""",538456,For Sale,4.19,2019-05-21 01:21:13,[DNB2]  VG+ Vinyl is nice and cleaned..  minor sweep and sounds fantastic!  Clean center labels.  Three Lions cover has cleanly repaired slice and edge wear.   yet solid. ,Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687970928,DHS / Unknown Artist,House Of God (2000 Remix) / Just Like My Mama Told Me!,Not On Label,none,"12"", Unofficial",2360182,For Sale,5.2,2019-05-21 01:21:13,"[trance19]  VG+ Sound!  Vinyl is nice with surface marks.. sounds fantastic! ""House Of God"" written in marker on A-side center label, swirl written on B-side..Generic white cover is nice with minor wear..",Very Good (VG),Generic,Y,,0,1,0.0,
687970929,Diego (3),Soccer Rocker,YAWA Recordings,YAWA LTD 002,"12""",438191,For Sale,5.2,2019-05-21 01:21:13,"[trance20]   Vinyl is shiny excellent, unmarked and sounds fantastic!  clean center labels.. Original generic white cover is also excellent, sharp.. Like New!  GRAB IT!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687971362,Dionne Warwick,Finder Of Lost Loves,"Arista, Arista","AL8-8262, AL 8-8262","LP, Album, Club",9834846,For Sale,4.19,2019-05-21 01:21:13,[Funk] VG+ all around..   cover and center labels as shown.  Stored in plastic sleeve.  ,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971273,Dionne Warwick,Friends In Love,"Arista, Arista","AL8-8129, AL 9585","LP, Album",2453758,For Sale,4.19,2019-05-21 01:21:13,[Funk] VG+ Vinyl is nice with minor groove wear.. Sounds fabulous! Clean center labels. Picture cover is alsoVG+ nice with minor edge wear. .. AL8-8129 sticker on spine.,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971274,Dionne Warwick,No Night So Long,"Arista, Arista","AL 5-8183, AL5-8183","LP, Album, RE",9940595,For Sale,4.19,2019-05-21 01:21:13,"[Disco] VG+++ Vinyl is shiny excellent. Sounds fabulous! Clean center labels. Picture cover is fantastic, minimal edge wear. Stored in plastic sleeve. Confirmed Masterfonics Mastering.  AL5-8183",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970835,Dionne Warwick,Sings Cole Porter,Arista,AL-8573,"LP, Album",2608035,For Sale,5.2,2019-05-21 01:21:13,[Jazz] VG++ Vinyl is clean excellent.  minor sweep marks.  Clean center labels.  Picture cover and inner sleeve are also VG+++ excellent..  sharp!  in opened shrink wrap with original pink hype sticker.,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970836,Disco Sluts / First Sine,Disco Sucks / Jaywalkin',Checkpoint Recordings,check006,"12""",87186,For Sale,5.2,2019-05-21 01:21:13,[Pulsemod]  VG+ Vinyl is clean excellent with minor sweep.   Sounds Fabulous!  Clean center labels.  Original red cover is also nice with minor wear and soft corners. ,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970837,Disorient,Jus' A Vibe,Mousetrap Records,MTP96 27,"12""",58907,For Sale,5.2,2019-05-21 01:21:13,[House-Deep] Groovy!  VG+++ Vinyl is cleaned excellent with only faint sweep.. sounds fantastic!!  Clean center labels.. White generic cover is also VG+++ with minimal wear.. A- Sweet Breaky Jazzy House  AA- Tight tech-house remixes!,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687971024,DJ A.P.,Primetime Blends Volume 10,Prime Time Blends,ptb-010,"12""",4245590,For Sale,5.2,2019-05-21 01:21:13,"[HipHop] Like New, Shiny vinyl, unmarked ceneter labels.. generic black cover is also EX!  RARE!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687971276,DJ Hype & DJ Zinc,Global Thang - Volume 1,Global Thang,GTR 001,"12""",19709,For Sale,4.19,2019-05-21 01:21:13,[Global Thang] WORD! VG++ Vinyl is nice and clean with minor sweep! Sounds fantastic! Clean center labels. Black cover is also VG+ stored in plastic sleeve.,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970840,DJ Micro,Penetrate,System Recordings,SYS 1023-1,"12""",213278,For Sale,5.2,2019-05-21 01:21:13,"[Trance23] Like New! Heavyweight vinyl is pristine!! Generic black cover is Sharp and glossy, now stored in plastic sleeve.",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970841,DJ One Finger,House Fucker,Missile Records,Missile 40.5,"12""",12876,For Sale,5.2,2019-05-21 01:21:13,[J-Anonymous Techno] VG/VG+ Vinyl is glossy excellent with noteworthy surface sweep. Fully play tested and sounds fantastic! clean center labels. Orange cover is also VG/VG+ nice with minor rub and opening edge wear.  Tight Acid Techno!,Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687971364,DJ Rork Feat. Minos Alexander,I Wanna See You Come Down,Serial Records,SER 009,"12""",15744,For Sale,4.19,2019-05-21 01:21:13,"[House-Deep] RK!! Vinyl has significant surface marks and sweep. Audible pops and static on Track A thru the first 2 minutes, B1 RK Mix!!  plays fantastic!!!  worn center labels, original black sticker cover is worn, with cleanly repaired slice, rub and severe edge wear.",Very Good (VG),Good Plus (G+),Y,,0,1,0.0,
687970930,DJ Spinna,Rock (The Grand Finale),Up Above Records,UA 3041-1,"12""",265983,Sold,5.2,2019-05-21 01:21:13,[TripHop]  VG++++ vinyl is shiny excellent with faint marks.. sounds fantastic!  Clean center labels.. Original picture cover is also excellent with the faintest wear..   Timeless Chill Breaks!,Very Good Plus (VG+),Very Good Plus (VG+),N,amz,0,1,0.0,
687971282,Dos Noun & Mr. Burns (3),It Can't Be Wrong,Manifest Music,man002,"12"", EP",877885,For Sale,4.19,2019-05-21 01:21:13,"[HipHop] NEW! Vinyl is untouched perfect! Picture Cover issued not sealed, but next to perfect! faint corner wear… dont sleep! ",Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,2 copies
687970844,Dusthouze,Rockin' & Rollin',Soul Seller Recordings,SSL 002,"12""",1320113,For Sale,5.2,2019-05-21 01:21:13,[Techno1]   VG+++ vinyl is shiny excellent with the faintest surface sweep.. sounds fantastic!   clean center labels.. New white paper sleeve in clear plastic cover..  No Hard Cover.. Bangin'  Daft Punk Style Techno.. don't sleep!,Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687971030,Dynamike (6) & Hardleft,Frustrated Housewives,Talk Dirty Production,TDP001,"12""",28391,For Sale,5.2,2019-05-21 01:21:13,"[House-D]  VG+++ vinyl has surface sweep but excellent, sounds fantastic!  Generic black cover is also very nice with minimal wear..  Deep Driving Minimal House JAMZ.. A-side is That 4AM Groove!  Play B-side at own risk :-)",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970846,Edmon,O Que Vai Ser (What's It Gonna Be),You Entertainment,YOU 1-40015,"2x12"", W/Lbl, Sti",5856786,For Sale,5.2,2019-05-21 01:21:13,"[WhiteLabels] VG++ Both Vinyl are clean, excellent. and Sounds fantastic! Clean center labels with info stickers. White paper sleeves stored in plastic sleeve.",Very Good Plus (VG+),Not Graded,Y,,0,2,0.0,
687971170,Entropic,Tribadism,Whoop! Records,WH010,"12"", Promo, W/Lbl, Sta",2703130,For Sale,5.2,2019-05-21 01:21:13,"[House-Progressive] Vinyl is excellent, sounds great! stamped center labels are nice with text.. original Whoop! cover is also very nice with edge wear..  RARE!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz-jamz,0,1,0.0,
687970931,Fast Floor,Technology,Phantom Trax,phantom 009,"12""",247033,For Sale,5.2,2019-05-21 01:21:13,"[Trance22] WOW! Vinyl is shiny, clean excellent.. sounds fantastic! Clean center labels.. Picture cover is also Excellent, Sharp, Like New!!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687971312,Flatt & Scruggs,When The Saints Go Marching In,Columbia,CS 9313,"LP, Album",3046982,For Sale,5.2,2019-05-21 01:21:13,"[country] VG++++ Vinyl is Clean, shiny excellent.. closer to -NM.. sounds great!! Clean unmarked center labels.. Picture cover is VG+++ excellent, nice and sharp, square spine.. No Cuts, Holes or Markings.. Stereo Issue!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687970979,Forever Sweet,Super Trouper,Ladomat 2000,LADOMAT 2060,"12""",44515,For Sale,5.75,2019-05-21 01:21:13,[ezra1]  VG+++ Vinyl is Shiny Excellent.. sounds fabulous!  clean center labels.. Original Ladomat cover is also nice with minor edge wear and scuff at cover center hole..,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971031,Formidable Force,Can You Feel It,EIGHT-TRACKS,8TR-005,"12""",1061760,For Sale,5.2,2019-05-21 01:21:13,"[House-Deep] Like New!  Vinyl is clean excellent.. Sounds fantastic!  Clean unmarked center labels.. Generic black cover is also very nice with minor shelf wear.. Antarko, Huggy, KiNK and Bon Johnson!!!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970851,The Freaquez,Monkey Freaquez,More Monkey Business,MMB 001-6,"12""",103679,For Sale,5.2,2019-05-21 01:21:13,[J-Anonymous Techno] VG/VG+ Vinyl is clean glossy excellent with minor surface sweep. Fully play tested and sounds VG++ fantastic! clean center labels. MMB cover is also VG/VG+ nice with some rub-edge wear. RARE in the US!!!  Conservative Grade!,Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687970852,Funkin' Donuts,Hold That Sucker Down,Not On Label,FD 001,"12"", S/Sided",628940,For Sale,5.2,2019-05-21 01:21:13,"[House-Jamz] Vinyl is shiny unmarked excellent,  sounds fantastic! clean center labels..  generic black cover is also excellent..   Anthem House!!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970853,Funkstörung,Sonderdienste,"Compost Records, Compost Records","Compost 045, Compost045","12""",301,For Sale,5.2,2019-05-21 01:21:13,[J-Anonymous] VG++ Vinyl is very nice and clean.  minimal sweep.  Play tested and sounds fantastic!  Clean center labels. Picture cover is also VG++ stored in plastic sleeve. Intelligent slo breaks - ambient,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687971290,Ghostface Killah Featuring Raheem Devaughn,Baby,Def Jam Recordings,B0013464-11,"12""",3858996,For Sale,4.19,2019-05-21 01:21:13,"[HipHop] WORD! New Item! Factory Sealed.. Sharp!! DefJam cover!! No Cuts, Holes or Markings..  ",Mint (M),Mint (M),Y,,0,1,0.0,
